location_id	address_1	address_2	city	state	zip	county	location_source_value	country_concept_id	country_source_value	latitude	longitude
423							W01000451			52.26038177686643	-3.2971702771707703
424							W01000452			52.65131115407125	-3.562770274451593
425							W01000453			52.459026599449125	-3.431366651011483
426							W01000454			52.2429524461534	-3.3828668544854095
427							W01000455			52.25212094139428	-3.3670774052151766
428							W01000456			52.234141102912645	-3.3620556948426117
429							W01000457			52.73274451824313	-3.063691744339832
430							W01000458			52.76669683924878	-3.0801125210853413
431							W01000459			52.16931288594408	-3.3069445706588567
432							W01000460			52.6491255349423	-3.367120995121736
433							W01000461			52.77188299811852	-3.311594278007614
434							W01000464			52.31082701147531	-3.180081745035395
435							W01000465			51.8353266471377	-3.2715076133351104
436							W01000466			52.442842901433636	-3.5389019290433983
437							W01000467			52.454272484101644	-3.5428165194352044
438							W01000470			52.77227787205675	-3.1788999109561282
439							W01000471			52.135300004084556	-3.63749202502425
440							W01000472			52.24526926823623	-3.4205054934339416
441							W01000473			52.59001625320337	-3.8495138715914017
442							W01000474			51.92805564887881	-3.6250266969964264
443							W01000475			52.72088991934559	-3.305350039277607
444							W01000476			52.56532917343955	-3.155803973122526
445							W01000477			52.3349014389773	-3.4539794359178715
446							W01000478			52.507745304747104	-3.3389007287193246
447							W01000479			52.51059019265099	-3.3260210623194215
448							W01000480			52.511165967985804	-3.2941130000822127
449							W01000481			52.531435920977735	-3.2949973179162173
450							W01000482			52.523201832318094	-3.333995568143557
451							W01000483			52.499986561019526	-3.332231927438292
452							W01000484			52.21588132067383	-3.151097394603592
453							W01000485			52.29356824515259	-3.0279945933333674
454							W01000486			52.26817337800828	-2.9840245991383423
455							W01000487			52.30931610286332	-3.626411345583228
456							W01000488			52.58525997942639	-3.3822996331640987
457							W01000489			51.94162709508841	-3.4009953832248727
458							W01000492			51.94488079275683	-3.387677235310959
459							W01000493			51.94848134890629	-3.3678474639896017
460							W01000494			51.97157909634957	-3.1991126723339103
461							W01000496			51.81235317867908	-3.587401043515567
462							W01000497			52.67900301064697	-3.072720624199357
463							W01000498			52.6383363003615	-3.167838909540453
464							W01000499			52.66157650215929	-3.129612965128558
465							W01000500			52.686963233173245	-3.125842262663199
466							W01000501			52.664648956857576	-3.1727866867933288
467							W01000502			51.764546102263225	-3.76514186991896
468							W01000503			52.01262752025268	-3.492302641987268
469							W01000504			51.78181795668738	-3.7521991732831674
470							W01000505			51.8162944542946	-3.744399895378878
471							W01000506			52.23964488074199	-4.257440670771585
472							W01000507			52.12044450184879	-4.547542388072814
473							W01000508			52.13391856065225	-4.5619013171193314
474							W01000509			52.098673791773344	-4.650111351040126
475							W01000510			52.088379758950836	-4.640580496315104
476							W01000511			52.0741525498453	-4.665681063712706
477							W01000512			52.41459678574477	-4.071616731835593
478							W01000513			52.41373923270276	-4.081382541425992
479							W01000515			52.39980143860846	-4.0810143808007915
480							W01000516			52.3992092991532	-4.069480723896226
481							W01000517			52.41278942315876	-4.088047578400356
482							W01000518			52.40749031768139	-4.0827852851491775
483							W01000519			52.07706320979794	-4.514397966883161
484							W01000522			52.08258249588642	-4.290880332141502
485							W01000523			52.5045124829291	-3.923418382765479
486							W01000524			52.213271089752986	-4.210790462673631
487							W01000525			52.4165711929417	-4.032022832775069
488							W01000527			52.11213889817145	-4.07406630071924
489							W01000528			52.11708098333085	-4.085303016400801
490							W01000531			52.05086805743976	-4.40121796785935
491							W01000533			52.05220472008823	-4.31809638283376
492							W01000534			52.37657624446162	-4.063317018531743
493							W01000535			52.1842751388341	-4.139319402008133
494							W01000536			52.178654766431535	-3.9133689439987718
495							W01000537			52.15085833768301	-4.037648591401831
496							W01000538			52.304236093784176	-4.086762024242518
497							W01000539			52.24961775839201	-4.156289035556304
