location_id	address_1	address_2	city	state	zip	county	location_source_value	country_concept_id	country_source_value	latitude	longitude
479							S01013960			57.23761054955824	-2.161845633770313
480							S01013961			57.251462913517464	-2.0581440386839134
481							S01013962			57.230017269104074	-2.0936386449395905
482							S01013963			57.217932349558076	-2.0705431512839985
483							S01013964			57.24801503909895	-2.0547084227341843
484							S01013965			57.24783393114071	-2.057922962616014
485							S01013966			57.24851763185571	-2.087305188159565
486							S01013967			57.36745716608031	-2.059440274445623
487							S01013968			57.369240041790874	-2.0686042231032213
488							S01013969			57.365399660617825	-2.0767928116930046
489							S01013970			57.3734526997186	-2.069044459396378
490							S01013971			57.37218038067776	-2.062923107637933
491							S01013972			57.36051532221334	-2.072992660131897
492							S01013973			57.35964668511179	-2.0830969385641085
493							S01013974			57.36001010995358	-2.0901454566335937
494							S01013975			57.36162816035706	-2.088520439651281
495							S01013976			57.369541729153674	-2.100726675967913
496							S01013977			57.37284042577088	-2.0981584902544714
497							S01013978			57.37131120273793	-2.089009519658953
498							S01013979			57.37373481340989	-2.091409886749657
499							S01013980			57.37235240904315	-2.0766079213866644
500							S01013981			57.36508940634562	-2.084322925160359
501							S01013982			57.3036829983022	-2.0517362768199785
502							S01013983			57.316251617100235	-2.005948981137028
503							S01013984			57.3220725431318	-2.0039572671571717
504							S01013985			57.41743947783081	-1.973401707205311
505							S01013986			57.39667153430255	-2.0981892636640076
506							S01013987			57.3570495737553	-2.021129396459788
507							S01013988			57.42451480472204	-2.240414622047951
508							S01013989			57.370839182917045	-2.223136957192403
509							S01013990			57.38346797649364	-2.1909800235412242
510							S01013991			57.31022008688952	-2.1538801586242644
511							S01013992			57.338749928065845	-2.18013163812582
512							S01013993			57.340109664046935	-2.1840091647319477
513							S01013994			57.326666197562695	-2.199369222122276
514							S01013995			57.3345185110309	-2.3272794631189773
515							S01013996			57.33156798312265	-2.3184005683323226
516							S01013997			57.33692923674277	-2.3225001820575897
517							S01013998			57.34152521659007	-2.3202311790916506
518							S01013999			57.33759399018484	-2.3153961539619297
519							S01014000			57.324043788697544	-2.298773513954481
520							S01014001			57.34476428164252	-2.4194346538324236
521							S01014002			57.33803577605964	-2.3739074172801167
522							S01014003			57.431993409977714	-2.389337924520889
523							S01014004			57.38347680252875	-2.3229254693990637
524							S01014005			57.46738289548989	-2.3268495979596664
525							S01014006			57.424797918835814	-2.374625040857835
526							S01014007			57.402347296407555	-2.466986975185339
527							S01014008			57.41238536540321	-2.4633693759407405
528							S01014009			57.3456331470857	-2.609126291992422
529							S01014010			57.36546416525395	-2.6134778370012706
530							S01014011			57.43688348617644	-2.579959993459655
531							S01014012			57.34288413324936	-2.618384764250225
532							S01014013			57.33779039182947	-2.612966795912121
533							S01014014			57.4513928123381	-2.8051161270974743
534							S01014015			57.43748898401346	-2.7171255384776343
535							S01014016			57.350424282086564	-2.7438768864118526
536							S01014017			57.26326413845098	-2.707686396026016
537							S01014018			57.33335520474249	-2.834340979126656
538							S01014019			57.48990522082761	-2.8591109658997627
539							S01014020			57.44924917314932	-2.793271662179574
540							S01014021			57.4480646307126	-2.7801327306137806
541							S01014022			57.44362110732458	-2.785436077631158
542							S01014023			57.44507986400373	-2.7906155995023214
543							S01014024			57.44697579435419	-2.797654502020495
544							S01014025			57.55077533136644	-2.3935118542538025
545							S01014026			57.544085442308585	-2.476366752950559
546							S01014027			57.489042216242325	-2.6313128277461404
547							S01014028			57.46156244472731	-2.483309423773292
548							S01014029			57.54051326815339	-2.4659636177554334
549							S01014030			57.54273353446989	-2.470385401651679
550							S01014031			57.54089682087548	-2.4618091690262465
551							S01014032			57.53810686235155	-2.4583497569430794
552							S01014033			57.538979029742656	-2.450627074395881
553							S01014034			57.537272184496274	-2.443056439713596
554							S01014035			57.65798182518606	-2.702048812154517
555							S01014036			57.61769300732195	-2.704050887421396
556							S01014037			57.681899267147216	-2.696088315265009
557							S01014038			57.68063778774513	-2.6886020883698327
558							S01014039			57.67672992908286	-2.577448177543522
559							S01014040			57.66349261499295	-2.584645841506181
560							S01014041			57.5819142280316	-2.636617256132353
561							S01014042			57.562781013547124	-2.6240815688680152
